wafer_id,Time,Step Number,BCl3 Flow,Cl2 Flow,RF Btm Pwr,RF Btm Rfl Pwr,Endpt A,He Press,Pressure,RF Tuner,RF Load,RF Phase Err,RF Pwr,RF Impedance,TCP Tuner,TCP Phase Err,TCP Impedance,TCP Top Pwr,TCP Rfl Pwr,TCP Load,Vat Valve,result
l2902.txm,29.619,4.0,751.0,753.0,131.0,0.0,1641.0,100.0,1186.0,9404.0,9060.0,-936.0,23.0,16591.0,19400.0,-20.0,16214.0,357.0,0.0,27994.0,49.0,Pass
l2902.txm,30.708,4.0,752.0,753.0,135.0,0.0,1642.0,100.0,1184.0,9470.0,9024.0,-1173.0,23.0,16714.0,19344.0,155.0,16472.0,353.0,0.0,27818.0,49.0,Pass
l2902.txm,31.729,4.0,752.0,754.0,135.0,0.0,1655.0,100.0,1187.0,9442.0,9067.0,-259.0,23.0,16820.0,19354.0,-48.0,16388.0,346.0,1.0,28022.0,49.0,Pass
l2902.txm,32.7489,4.0,752.0,752.0,131.0,0.0,1647.0,100.0,1186.0,9427.0,9054.0,-2124.0,23.0,16554.0,19346.0,43.0,16740.0,340.0,1.0,27888.0,49.0,Pass
l2902.txm,33.7789,4.0,752.0,754.0,133.0,0.0,1652.0,101.0,1187.0,9414.0,9048.0,-1136.0,23.0,16642.0,19340.0,946.0,16862.0,357.0,0.0,27888.0,49.0,Pass
l2902.txm,34.799,4.0,751.0,753.0,134.0,0.0,1650.0,100.0,1185.0,9421.0,9070.0,-2119.0,23.0,16559.0,19348.0,142.0,16620.0,344.0,0.0,27986.0,49.0,Pass
l2902.txm,35.819,4.0,752.0,753.0,133.0,0.0,1651.0,101.0,1187.0,9438.0,9076.0,-141.0,23.0,16153.0,19358.0,-418.0,16270.0,348.0,0.0,27934.0,49.0,Pass
l2902.txm,36.845,4.0,751.0,753.0,134.0,0.0,1648.0,101.0,1185.0,9480.0,8978.0,-1295.0,23.0,16699.0,19398.0,-308.0,16480.0,343.0,0.0,27972.0,49.0,Pass
l2902.txm,37.869,4.0,752.0,754.0,131.0,0.0,1655.0,100.0,1186.0,9426.0,9009.0,-1100.0,23.0,16403.0,19364.0,8.0,16598.0,354.0,0.0,27912.0,49.0,Pass
l2902.txm,38.8889,4.0,752.0,754.0,137.0,0.0,1654.0,100.0,1187.0,9432.0,9029.0,-1658.0,23.0,16793.0,19358.0,47.0,16244.0,352.0,0.0,27870.0,49.0,Pass
l2902.txm,39.911,4.0,751.0,753.0,136.0,0.0,1654.0,102.0,1185.0,9448.0,9050.0,-483.0,23.0,16900.0,19334.0,456.0,16782.0,348.0,0.0,27996.0,49.0,Pass
l2902.txm,40.929,4.0,752.0,753.0,132.0,0.0,1655.0,100.0,1187.0,9451.0,9026.0,-783.0,23.0,16454.0,19312.0,-420.0,16768.0,346.0,0.0,27860.0,49.0,Pass
l2902.txm,42.059,4.0,751.0,753.0,135.0,0.0,1665.0,100.0,1185.0,9465.0,9039.0,-2086.0,23.0,16432.0,19326.0,410.0,16694.0,348.0,1.0,27912.0,49.0,Pass
l2902.txm,43.101,4.0,752.0,753.0,133.0,0.0,1655.0,101.0,1186.0,9417.0,9078.0,-628.0,23.0,16442.0,19348.0,5.0,16626.0,344.0,1.0,27846.0,49.0,Pass
l2902.txm,44.179,4.0,752.0,753.0,135.0,0.0,1660.0,102.0,1185.0,9436.0,9045.0,-197.0,23.0,16962.0,19296.0,-313.0,16490.0,343.0,0.0,27848.0,49.0,Pass
l2902.txm,45.209,4.0,752.0,753.0,135.0,0.0,1656.0,100.0,1186.0,9422.0,9029.0,-841.0,22.0,16536.0,19308.0,152.0,16596.0,339.0,0.0,27886.0,49.0,Pass
l2902.txm,46.229,4.0,752.0,753.0,133.0,0.0,1655.0,102.0,1185.0,9402.0,9113.0,-844.0,22.0,16590.0,19318.0,60.0,16430.0,354.0,0.0,27894.0,49.0,Pass
l2902.txm,47.2539,4.0,752.0,753.0,133.0,0.0,1658.0,100.0,1187.0,9402.0,9075.0,-1019.0,22.0,16511.0,19310.0,95.0,16844.0,347.0,0.0,27836.0,49.0,Pass
l2902.txm,48.2789,4.0,752.0,753.0,131.0,0.0,1656.0,100.0,1186.0,9411.0,9110.0,-2220.0,22.0,16724.0,19354.0,85.0,16048.0,349.0,1.0,27938.0,49.0,Pass
l2902.txm,49.3099,4.0,752.0,753.0,132.0,0.0,1659.0,100.0,1187.0,9377.0,9062.0,-1495.0,22.0,16669.0,19302.0,-342.0,15736.0,355.0,0.0,27862.0,49.0,Pass
l2902.txm,50.412,4.0,752.0,752.0,132.0,0.0,1656.0,100.0,1185.0,9416.0,9057.0,-2040.0,22.0,16491.0,19320.0,-3.0,16250.0,345.0,1.0,27906.0,49.0,Pass
l2902.txm,51.528,4.0,752.0,754.0,129.0,0.0,1659.0,101.0,1185.0,9380.0,9071.0,-1960.0,23.0,16513.0,19340.0,158.0,16418.0,344.0,0.0,28010.0,49.0,Pass
l2902.txm,52.5489,4.0,752.0,754.0,131.0,0.0,1656.0,100.0,1184.0,9388.0,9095.0,-851.0,22.0,16484.0,19296.0,98.0,16874.0,342.0,1.0,27894.0,49.0,Pass
l2902.txm,53.6279,4.0,751.0,753.0,133.0,0.0,1650.0,99.0,1183.0,9470.0,9017.0,-2136.0,23.0,16369.0,19332.0,-10.0,16930.0,347.0,0.0,27900.0,49.0,Pass
l2902.txm,54.708,4.0,752.0,755.0,131.0,0.0,1652.0,100.0,1184.0,9372.0,9067.0,-1357.0,23.0,16399.0,19336.0,-89.0,16548.0,350.0,0.0,27976.0,49.0,Pass
l2902.txm,55.729,4.0,752.0,753.0,134.0,0.0,1644.0,101.0,1185.0,9410.0,9035.0,-747.0,23.0,16595.0,19328.0,113.0,16770.0,343.0,0.0,27922.0,49.0,Pass
l2902.txm,56.7489,4.0,752.0,753.0,134.0,0.0,1642.0,101.0,1186.0,9444.0,9023.0,-1253.0,23.0,16730.0,19324.0,12.0,16850.0,344.0,0.0,27914.0,49.0,Pass
l2902.txm,57.7789,4.0,752.0,753.0,134.0,0.0,1616.0,101.0,1185.0,9380.0,9045.0,-1012.0,23.0,16281.0,19324.0,93.0,16972.0,344.0,0.0,27868.0,49.0,Pass
l2902.txm,58.804,4.0,752.0,752.0,132.0,0.0,1459.0,100.0,1193.0,9426.0,9079.0,-5.0,22.0,16287.0,19338.0,90.0,16692.0,349.0,0.0,27870.0,49.0,Pass
l2902.txm,59.819,4.0,751.0,753.0,132.0,0.0,1211.0,100.0,1191.0,9401.0,9105.0,1149.0,22.0,16122.0,19586.0,-562.0,16594.0,343.0,0.0,27732.0,49.0,Pass
l2902.txm,60.855,4.0,752.0,754.0,136.0,0.0,1054.0,100.0,1187.0,9477.0,8998.0,201.0,23.0,16481.0,19704.0,-391.0,16334.0,348.0,0.0,27614.0,49.0,Pass
l2902.txm,61.8789,4.0,752.0,753.0,132.0,0.0,901.0,100.0,1190.0,9473.0,9007.0,470.0,22.0,16548.0,19758.0,-704.0,17084.0,355.0,0.0,27608.0,50.0,Pass
l2902.txm,62.8989,5.0,752.0,752.0,135.0,0.0,757.0,101.0,1220.0,9412.0,9031.0,-1271.0,25.0,16372.0,19856.0,-504.0,16784.0,346.0,0.0,27526.0,49.0,Pass
l2902.txm,63.9199,5.0,752.0,753.0,134.0,0.0,700.0,101.0,1219.0,9388.0,9065.0,-673.0,24.0,16618.0,19916.0,-364.0,16648.0,352.0,0.0,27528.0,49.0,Pass
l2902.txm,64.939,5.0,751.0,753.0,132.0,0.0,691.0,100.0,1195.0,9447.0,9047.0,-224.0,23.0,16426.0,19934.0,-668.0,16416.0,346.0,0.0,27452.0,50.0,Pass
l2902.txm,65.959,5.0,751.0,754.0,135.0,0.0,688.0,101.0,1183.0,9477.0,9012.0,-23.0,23.0,16744.0,19964.0,-369.0,16710.0,345.0,0.0,27388.0,50.0,Pass
l2902.txm,66.989,5.0,752.0,753.0,134.0,0.0,675.0,101.0,1182.0,9483.0,9043.0,-107.0,22.0,16882.0,19942.0,96.0,16556.0,354.0,0.0,27332.0,50.0,Pass
l2902.txm,68.0189,5.0,752.0,754.0,132.0,0.0,669.0,100.0,1186.0,9445.0,9088.0,0.0,22.0,16595.0,19954.0,-322.0,16702.0,354.0,0.0,27382.0,50.0,Pass
l2902.txm,69.0389,5.0,752.0,754.0,135.0,0.0,671.0,102.0,1189.0,9461.0,9026.0,-91.0,23.0,16435.0,19948.0,-518.0,16726.0,344.0,0.0,27452.0,50.0,Pass
l2902.txm,70.059,5.0,752.0,752.0,132.0,0.0,657.0,101.0,1183.0,9440.0,9082.0,-121.0,23.0,16390.0,19968.0,14.0,16846.0,354.0,0.0,27426.0,50.0,Pass
l2902.txm,71.095,5.0,752.0,754.0,133.0,0.0,650.0,100.0,1182.0,9395.0,9069.0,-756.0,23.0,16697.0,20032.0,-286.0,16478.0,359.0,0.0,27322.0,50.0,Pass
l2902.txm,72.1179,5.0,752.0,754.0,134.0,0.0,644.0,100.0,1183.0,9396.0,9054.0,-959.0,23.0,16733.0,20018.0,-86.0,16542.0,355.0,0.0,27298.0,50.0,Pass
l2902.txm,73.1479,5.0,752.0,753.0,132.0,0.0,638.0,101.0,1183.0,9418.0,9070.0,-862.0,23.0,16304.0,20026.0,11.0,16396.0,349.0,0.0,27338.0,50.0,Pass
l2902.txm,74.2279,5.0,752.0,753.0,134.0,0.0,626.0,102.0,1182.0,9401.0,9067.0,-1666.0,24.0,16538.0,20048.0,3.0,16638.0,350.0,0.0,27352.0,50.0,Pass
l2902.txm,75.2579,5.0,752.0,753.0,136.0,0.0,603.0,102.0,1181.0,9437.0,9083.0,-2383.0,24.0,16160.0,20102.0,-425.0,16666.0,358.0,0.0,27290.0,50.0,Pass
l2902.txm,76.2789,5.0,752.0,755.0,132.0,0.0,572.0,102.0,1179.0,9403.0,9084.0,-1198.0,25.0,16076.0,20152.0,-656.0,16718.0,349.0,0.0,27118.0,50.0,Pass
l2902.txm,77.3259,5.0,752.0,752.0,132.0,0.0,558.0,101.0,1182.0,9484.0,9032.0,-1823.0,25.0,16004.0,20210.0,-406.0,16770.0,357.0,0.0,27226.0,49.0,Pass
l2902.txm,78.3579,5.0,751.0,753.0,135.0,0.0,551.0,101.0,1185.0,9511.0,9074.0,-1596.0,25.0,15907.0,20286.0,-305.0,16622.0,342.0,0.0,27126.0,49.0,Pass
l2902.txm,79.3789,5.0,752.0,752.0,134.0,0.0,559.0,101.0,1190.0,9518.0,9113.0,-1049.0,24.0,16234.0,20334.0,-695.0,16340.0,351.0,1.0,27126.0,49.0,Pass
l2902.txm,80.3989,5.0,752.0,753.0,134.0,0.0,613.0,101.0,1194.0,9563.0,9038.0,561.0,21.0,16725.0,20314.0,330.0,16038.0,348.0,0.0,27506.0,49.0,Pass
l2902.txm,81.4199,5.0,750.0,752.0,134.0,0.0,673.0,101.0,1187.0,9484.0,9115.0,942.0,20.0,17116.0,20080.0,726.0,16694.0,358.0,0.0,27546.0,50.0,Pass
l2902.txm,82.4449,5.0,752.0,753.0,133.0,0.0,746.0,101.0,1189.0,9503.0,9023.0,868.0,21.0,16790.0,20004.0,22.0,16050.0,350.0,0.0,27614.0,50.0,Pass
l2902.txm,83.507,5.0,752.0,753.0,132.0,0.0,821.0,102.0,1189.0,9486.0,9040.0,413.0,20.0,16955.0,19820.0,830.0,16214.0,347.0,0.0,27784.0,50.0,Pass
l2902.txm,84.991,5.0,752.0,753.0,133.0,0.0,921.0,100.0,1187.0,9443.0,9010.0,86.0,20.0,17283.0,19540.0,434.0,16364.0,350.0,0.0,27900.0,50.0,Pass
l2902.txm,85.97,5.0,752.0,754.0,134.0,0.0,997.0,101.0,1187.0,9474.0,9011.0,299.0,20.0,16856.0,19290.0,-353.0,16508.0,342.0,0.0,27994.0,50.0,Pass
l2902.txm,86.9989,5.0,752.0,753.0,133.0,0.0,998.0,101.0,1185.0,9384.0,9073.0,380.0,20.0,16847.0,19336.0,24.0,16590.0,343.0,0.0,27994.0,50.0,Pass
l2902.txm,88.0289,5.0,751.0,752.0,131.0,0.0,1001.0,100.0,1186.0,9464.0,8992.0,1510.0,20.0,16816.0,19298.0,-415.0,16606.0,354.0,0.0,27888.0,50.0,Pass
l2902.txm,89.0659,5.0,752.0,752.0,132.0,0.0,1006.0,102.0,1184.0,9387.0,9056.0,593.0,21.0,16823.0,19308.0,-366.0,16666.0,351.0,0.0,27892.0,50.0,Pass
l2902.txm,90.069,5.0,751.0,753.0,134.0,0.0,1004.0,101.0,1184.0,9459.0,8982.0,707.0,21.0,16972.0,19270.0,146.0,16476.0,343.0,0.0,27878.0,50.0,Pass
l2902.txm,91.089,5.0,752.0,754.0,132.0,0.0,1009.0,100.0,1184.0,9463.0,9008.0,586.0,21.0,16849.0,19274.0,62.0,16614.0,352.0,0.0,27952.0,50.0,Pass
l2902.txm,92.119,5.0,751.0,753.0,134.0,0.0,1009.0,102.0,1183.0,9397.0,9057.0,56.0,20.0,16891.0,19296.0,330.0,16436.0,344.0,0.0,27986.0,50.0,Pass
l2902.txm,93.1389,5.0,751.0,753.0,134.0,0.0,1013.0,102.0,1185.0,9430.0,9049.0,382.0,21.0,16840.0,19292.0,134.0,16598.0,357.0,0.0,27916.0,50.0,Pass
l2902.txm,94.163,5.0,752.0,753.0,134.0,0.0,1013.0,101.0,1184.0,9479.0,8966.0,759.0,21.0,16696.0,19346.0,103.0,16450.0,347.0,0.0,27948.0,50.0,Pass
l2902.txm,95.179,5.0,752.0,753.0,134.0,0.0,1017.0,100.0,1185.0,9377.0,9057.0,-88.0,21.0,16828.0,19270.0,590.0,16482.0,350.0,0.0,27914.0,50.0,Pass
l2902.txm,96.199,5.0,752.0,753.0,135.0,0.0,1012.0,101.0,1184.0,9422.0,9017.0,371.0,21.0,16763.0,19284.0,-348.0,16310.0,342.0,0.0,27950.0,50.0,Pass
l2902.txm,97.219,5.0,751.0,753.0,134.0,0.0,1019.0,102.0,1185.0,9416.0,9008.0,426.0,20.0,16851.0,19358.0,141.0,16598.0,359.0,0.0,27964.0,50.0,Pass
l2902.txm,98.239,5.0,752.0,753.0,133.0,0.0,1023.0,101.0,1187.0,9390.0,9062.0,650.0,21.0,16434.0,19260.0,904.0,16516.0,348.0,0.0,27996.0,50.0,Pass
l2902.txm,99.266,5.0,751.0,753.0,133.0,0.0,1017.0,102.0,1185.0,9415.0,9020.0,729.0,21.0,16896.0,19328.0,-29.0,16526.0,343.0,0.0,28028.0,50.0,Pass
l2902.txm,100.299,5.0,752.0,754.0,132.0,0.0,1021.0,101.0,1184.0,9469.0,8967.0,254.0,21.0,16723.0,19316.0,-21.0,16310.0,349.0,0.0,27858.0,50.0,Pass
l2902.txm,101.319,5.0,752.0,754.0,134.0,0.0,1020.0,100.0,1185.0,9398.0,9043.0,957.0,21.0,16705.0,19338.0,474.0,16582.0,351.0,0.0,27938.0,50.0,Pass
l2902.txm,102.459,5.0,751.0,753.0,134.0,0.0,1029.0,100.0,1185.0,9479.0,8984.0,-177.0,21.0,17085.0,19342.0,32.0,16478.0,347.0,0.0,27892.0,50.0,Pass
l2902.txm,103.489,5.0,752.0,754.0,133.0,0.0,1025.0,100.0,1184.0,9465.0,9018.0,572.0,21.0,16447.0,19240.0,106.0,16376.0,354.0,0.0,27934.0,50.0,Pass
l2902.txm,104.604,5.0,752.0,753.0,135.0,0.0,1025.0,100.0,1182.0,9422.0,9022.0,205.0,21.0,16901.0,19300.0,-9.0,16568.0,351.0,0.0,27958.0,50.0,Pass
l2902.txm,105.629,5.0,751.0,752.0,132.0,0.0,1025.0,100.0,1185.0,9401.0,9028.0,971.0,20.0,16467.0,19276.0,-91.0,16556.0,349.0,0.0,27934.0,50.0,Pass
l2902.txm,106.649,5.0,752.0,753.0,133.0,0.0,1030.0,100.0,1185.0,9423.0,9008.0,621.0,21.0,16629.0,19256.0,-293.0,16426.0,342.0,0.0,28006.0,50.0,Pass
l2902.txm,108.542,5.0,752.0,754.0,135.0,0.0,1031.0,101.0,1184.0,9423.0,9061.0,587.0,21.0,16935.0,19330.0,146.0,16574.0,346.0,0.0,27892.0,50.0,Pass
l2902.txm,109.539,5.0,752.0,754.0,133.0,0.0,1027.0,100.0,1183.0,9421.0,9069.0,485.0,21.0,17062.0,19258.0,2.0,16578.0,353.0,0.0,27812.0,50.0,Pass
l2902.txm,110.563,5.0,752.0,752.0,134.0,0.0,1026.0,100.0,1184.0,9431.0,8988.0,998.0,21.0,16836.0,19328.0,-264.0,16588.0,351.0,0.0,27894.0,50.0,Pass
l2902.txm,111.579,5.0,752.0,754.0,133.0,0.0,1034.0,101.0,1185.0,9467.0,8989.0,677.0,21.0,16521.0,19296.0,260.0,16388.0,353.0,0.0,27894.0,50.0,Pass
l2902.txm,112.599,5.0,752.0,753.0,132.0,0.0,1031.0,100.0,1183.0,9420.0,8989.0,345.0,21.0,16509.0,19302.0,-75.0,16396.0,350.0,0.0,27940.0,50.0,Pass
l2902.txm,113.619,5.0,752.0,753.0,134.0,0.0,1028.0,101.0,1185.0,9391.0,9050.0,953.0,21.0,16896.0,19330.0,-282.0,16526.0,347.0,0.0,27838.0,50.0,Pass
l2902.txm,114.649,5.0,752.0,754.0,133.0,0.0,1028.0,101.0,1183.0,9465.0,8987.0,1125.0,21.0,16582.0,19254.0,110.0,16484.0,353.0,0.0,27978.0,50.0,Pass
l2902.txm,115.669,5.0,752.0,753.0,134.0,0.0,1032.0,101.0,1185.0,9384.0,9043.0,542.0,21.0,16989.0,19324.0,-305.0,16568.0,349.0,0.0,27854.0,50.0,Pass
l2902.txm,116.689,5.0,752.0,753.0,131.0,0.0,1032.0,102.0,1185.0,9458.0,8976.0,418.0,21.0,16519.0,19286.0,-391.0,16600.0,353.0,0.0,27882.0,50.0,Pass
l2902.txm,117.709,5.0,752.0,754.0,133.0,0.0,1032.0,102.0,1183.0,9431.0,8978.0,563.0,20.0,17064.0,19328.0,588.0,16646.0,350.0,0.0,27822.0,50.0,Pass
l2902.txm,118.729,5.0,752.0,752.0,132.0,0.0,1031.0,102.0,1184.0,9465.0,8983.0,947.0,20.0,16837.0,19320.0,137.0,16546.0,350.0,0.0,27886.0,50.0,Pass
l2902.txm,119.755,5.0,752.0,754.0,133.0,0.0,1031.0,101.0,1184.0,9371.0,9028.0,436.0,21.0,16644.0,19246.0,52.0,16626.0,359.0,0.0,27890.0,50.0,Pass
l2902.txm,120.779,5.0,751.0,754.0,135.0,0.0,1031.0,101.0,1184.0,9398.0,9032.0,380.0,20.0,16757.0,19322.0,59.0,16504.0,349.0,0.0,27938.0,50.0,Pass
l2902.txm,11.538,4.0,751.0,753.0,132.0,0.0,636.0,101.0,1224.0,9475.0,9012.0,-1559.0,25.0,16649.0,20020.0,22.0,16448.0,343.0,0.0,27630.0,49.0,Pass
l2903.txm,11.538,4.0,751.0,753.0,132.0,0.0,636.0,101.0,1224.0,9475.0,9012.0,-1559.0,25.0,16649.0,20020.0,22.0,16448.0,343.0,0.0,27630.0,49.0,Pass
l2903.txm,12.863,4.0,751.0,754.0,133.0,0.0,625.0,101.0,1225.0,9465.0,9014.0,-1531.0,25.0,16870.0,19938.0,-92.0,16830.0,350.0,0.0,27542.0,49.0,Pass
l2903.txm,13.847,4.0,751.0,756.0,134.0,0.0,609.0,102.0,1218.0,9415.0,9094.0,-1356.0,24.0,16969.0,20032.0,122.0,16624.0,349.0,0.0,27472.0,49.0,Pass
l2903.txm,14.866,4.0,752.0,754.0,133.0,0.0,590.0,101.0,1198.0,9486.0,9015.0,-1363.0,25.0,16487.0,20126.0,-543.0,17036.0,347.0,0.0,27258.0,50.0,Pass
l2903.txm,15.886,4.0,751.0,755.0,135.0,0.0,641.0,102.0,1174.0,9427.0,9119.0,308.0,23.0,16921.0,20196.0,-399.0,15858.0,347.0,0.0,27280.0,50.0,Pass
l2903.txm,16.972,4.0,751.0,753.0,135.0,0.0,1604.0,99.0,1148.0,9471.0,9030.0,-939.0,24.0,16740.0,19302.0,117.0,17374.0,347.0,0.0,28126.0,49.0,Pass
l2903.txm,18.056,4.0,751.0,754.0,134.0,0.0,1761.0,101.0,1188.0,9492.0,9044.0,-829.0,24.0,16601.0,19526.0,-473.0,16058.0,343.0,0.0,27772.0,48.0,Pass
l2903.txm,19.126,4.0,751.0,754.0,135.0,0.0,1679.0,100.0,1198.0,9416.0,9176.0,647.0,23.0,17073.0,19532.0,-368.0,16712.0,345.0,0.0,27786.0,48.0,Pass
l2903.txm,20.226,4.0,751.0,753.0,136.0,0.0,1388.0,101.0,1209.0,9437.0,9041.0,1313.0,23.0,16982.0,19536.0,-263.0,16734.0,357.0,0.0,27876.0,49.0,Pass
l2903.txm,21.3261,4.0,751.0,754.0,132.0,0.0,1598.0,102.0,1156.0,9392.0,9100.0,-170.0,24.0,16355.0,19530.0,-27.0,16732.0,340.0,1.0,27838.0,49.0,Pass
l2903.txm,22.416,4.0,751.0,753.0,134.0,0.0,1596.0,100.0,1195.0,9392.0,9045.0,-1102.0,24.0,16521.0,19548.0,264.0,16550.0,344.0,0.0,27886.0,49.0,Pass
l2903.txm,23.507,4.0,752.0,754.0,131.0,0.0,1606.0,101.0,1185.0,9407.0,9048.0,-450.0,24.0,16746.0,19520.0,348.0,16464.0,345.0,0.0,27830.0,49.0,Pass
l2903.txm,24.5959,4.0,752.0,753.0,135.0,0.0,1610.0,99.0,1183.0,9406.0,9110.0,-636.0,24.0,16648.0,19528.0,-464.0,16612.0,348.0,0.0,27868.0,49.0,Pass
l2903.txm,25.702,4.0,751.0,753.0,132.0,0.0,1626.0,100.0,1187.0,9453.0,9024.0,-1555.0,24.0,16407.0,19502.0,-430.0,16436.0,358.0,1.0,27830.0,49.0,Pass
l2903.txm,26.717,4.0,752.0,754.0,133.0,0.0,1641.0,101.0,1187.0,9398.0,9119.0,-1435.0,24.0,16694.0,19530.0,-22.0,16384.0,349.0,0.0,27890.0,49.0,Pass
l2903.txm,27.7371,4.0,751.0,754.0,132.0,0.0,1667.0,102.0,1187.0,9408.0,9106.0,-1077.0,24.0,16717.0,19332.0,103.0,16450.0,353.0,0.0,27992.0,49.0,Pass
l2903.txm,28.757,4.0,751.0,753.0,132.0,0.0,1674.0,102.0,1185.0,9444.0,9029.0,-1015.0,23.0,16663.0,19354.0,-593.0,16132.0,348.0,0.0,27866.0,49.0,Pass
l2903.txm,29.777,4.0,752.0,754.0,133.0,0.0,1679.0,102.0,1184.0,9394.0,9075.0,-1795.0,23.0,16411.0,19352.0,23.0,16182.0,351.0,0.0,27944.0,49.0,Pass
l2903.txm,30.847,4.0,751.0,754.0,126.0,0.0,1683.0,100.0,1186.0,9404.0,9019.0,-2049.0,23.0,16746.0,19366.0,-507.0,16668.0,353.0,0.0,27946.0,49.0,Pass
l2903.txm,31.8669,4.0,752.0,753.0,135.0,0.0,1681.0,100.0,1185.0,9399.0,9069.0,-2150.0,23.0,16298.0,19340.0,-7.0,16852.0,349.0,1.0,27836.0,49.0,Pass
l2903.txm,32.887,4.0,752.0,754.0,132.0,0.0,1681.0,100.0,1187.0,9446.0,9045.0,-1759.0,23.0,16552.0,19350.0,133.0,16522.0,345.0,1.0,28008.0,49.0,Pass
l2903.txm,33.907,4.0,752.0,754.0,133.0,0.0,1675.0,101.0,1186.0,9466.0,8988.0,-1257.0,23.0,16256.0,19340.0,12.0,16862.0,346.0,0.0,28008.0,49.0,Pass
l2903.txm,35.006,4.0,752.0,752.0,133.0,0.0,1681.0,101.0,1187.0,9446.0,9049.0,-430.0,23.0,16866.0,19364.0,-79.0,16510.0,348.0,0.0,27954.0,49.0,Pass
l2903.txm,36.037,4.0,752.0,754.0,134.0,0.0,1681.0,102.0,1186.0,9380.0,9118.0,-62.0,22.0,16716.0,19334.0,-32.0,16968.0,345.0,0.0,27852.0,49.0,Pass
l2903.txm,37.057,4.0,751.0,753.0,134.0,0.0,1681.0,100.0,1184.0,9447.0,9039.0,-1729.0,23.0,16286.0,19348.0,964.0,16332.0,358.0,0.0,28008.0,49.0,Pass
l2903.txm,38.077,4.0,752.0,753.0,133.0,0.0,1679.0,101.0,1184.0,9434.0,9040.0,-1819.0,23.0,16336.0,19344.0,61.0,16192.0,349.0,0.0,27912.0,49.0,Pass
l2903.txm,39.103,4.0,751.0,752.0,134.0,0.0,1688.0,101.0,1185.0,9473.0,9027.0,-796.0,23.0,16492.0,19342.0,-25.0,16714.0,350.0,1.0,27890.0,49.0,Pass
l2903.txm,40.147,4.0,751.0,753.0,132.0,0.0,1685.0,102.0,1182.0,9436.0,9091.0,-164.0,22.0,16523.0,19298.0,502.0,16704.0,345.0,0.0,27886.0,49.0,Pass
l2903.txm,41.207,4.0,751.0,753.0,136.0,0.0,1683.0,99.0,1185.0,9405.0,9085.0,-562.0,23.0,16629.0,19322.0,95.0,16156.0,352.0,0.0,27966.0,49.0,Pass
l2903.txm,42.227,4.0,752.0,753.0,133.0,0.0,1686.0,100.0,1184.0,9439.0,9057.0,-1798.0,23.0,16428.0,19334.0,422.0,15980.0,356.0,0.0,27914.0,49.0,Pass
l2903.txm,43.2469,4.0,752.0,753.0,133.0,0.0,1688.0,101.0,1184.0,9380.0,9103.0,-1032.0,23.0,16966.0,19336.0,50.0,16460.0,351.0,0.0,27816.0,49.0,Pass
l2903.txm,44.267,4.0,752.0,754.0,135.0,0.0,1682.0,101.0,1186.0,9400.0,9076.0,-553.0,22.0,16773.0,19310.0,282.0,15814.0,359.0,0.0,27926.0,49.0,Pass
l2903.txm,45.287,4.0,751.0,753.0,130.0,0.0,1689.0,102.0,1185.0,9434.0,9031.0,-1702.0,23.0,16357.0,19330.0,67.0,16612.0,342.0,1.0,27940.0,49.0,Pass
l2903.txm,46.307,4.0,751.0,753.0,134.0,0.0,1681.0,100.0,1185.0,9413.0,9060.0,-1253.0,23.0,16868.0,19318.0,105.0,16800.0,349.0,0.0,28014.0,49.0,Pass
l2903.txm,47.3361,4.0,752.0,753.0,135.0,0.0,1688.0,102.0,1185.0,9441.0,9045.0,-512.0,23.0,16171.0,19316.0,-10.0,16746.0,349.0,1.0,27804.0,49.0,Pass
l2903.txm,48.3669,4.0,752.0,753.0,129.0,0.0,1681.0,102.0,1183.0,9424.0,9090.0,-2104.0,23.0,16393.0,19314.0,-295.0,16042.0,345.0,1.0,28026.0,49.0,Pass
l2903.txm,49.387,4.0,751.0,752.0,131.0,0.0,1691.0,102.0,1186.0,9471.0,9009.0,-1401.0,23.0,16328.0,19318.0,95.0,16582.0,342.0,0.0,27928.0,49.0,Pass
l2903.txm,50.739,4.0,752.0,754.0,135.0,0.0,1684.0,100.0,1184.0,9427.0,9069.0,-2029.0,23.0,16488.0,19314.0,60.0,16664.0,343.0,0.0,27874.0,49.0,Pass
l2903.txm,51.707,4.0,751.0,752.0,131.0,0.0,1684.0,100.0,1185.0,9457.0,9031.0,-2576.0,23.0,16433.0,19288.0,-8.0,16478.0,353.0,1.0,28014.0,49.0,Pass
l2903.txm,52.727,4.0,752.0,752.0,132.0,0.0,1684.0,100.0,1184.0,9457.0,9028.0,-735.0,23.0,16416.0,19320.0,85.0,16590.0,349.0,0.0,27924.0,49.0,Pass
l2903.txm,53.813,4.0,751.0,753.0,136.0,0.0,1685.0,100.0,1184.0,9461.0,9022.0,-2393.0,23.0,16661.0,19320.0,141.0,16082.0,361.0,1.0,27868.0,49.0,Pass
l2903.txm,54.903,4.0,751.0,752.0,136.0,0.0,1680.0,100.0,1184.0,9396.0,9037.0,-2204.0,23.0,16439.0,19306.0,125.0,16696.0,346.0,1.0,27952.0,49.0,Pass
l2903.txm,55.917,4.0,752.0,753.0,136.0,0.0,1674.0,100.0,1188.0,9383.0,9072.0,-1908.0,22.0,16129.0,19300.0,552.0,16870.0,349.0,1.0,27954.0,49.0,Pass
