sensor_060,sensor_104,sensor_511,sensor_349,sensor_022,sensor_029,sensor_437,sensor_130,sensor_125,sensor_296,sensor_317,sensor_301,sensor_126,sensor_295,sensor_027,sensor_034,sensor_080,sensor_453,sensor_131,sensor_065,sensor_128,sensor_023,sensor_124,sensor_520,sensor_438,sensor_015,sensor_134,sensor_388,sensor_558,sensor_057,sensor_201,sensor_461,sensor_064,sensor_472,sensor_456,sensor_478,sensor_059,sensor_077,sensor_469,sensor_366,sensor_127,sensor_512,sensor_066,sensor_091,sensor_338,sensor_470,sensor_039,sensor_033,sensor_570,sensor_069,result
20.0455,-0.007,200.7117,0.0211,-4520.75,62.3667,135.1927,0.0946,15.9,1537.8514,5.3269,1.5182,1.021,3235.5781,1.3458,9.1784,0.0083,4.8115,0.7484,19.9545,0.5835,2277.75,15.92,42.7117,3.3672,5.3316,1007.6964,0.0,0.5573,0.93,15.21,25.6289,11.3827,8.2032,4.9217,6.4725,4.6061,-0.0472,48.39,0.0058,2.564,0.0,26.3171,8791.82,2.6478,5.2407,88.3282,85.1197,22.7018,148.3209,양품
21.8964,-0.0087,33.1903,0.0211,-5683.75,64.7111,3.2935,0.0946,15.9,306.3934,5.4366,0.1029,1.021,246.9458,1.9597,9.1784,0.0187,5.1405,0.7484,18.1036,0.5835,2713.25,15.92,12.3373,5.4087,4.9034,1007.6964,0.0,2.5894,0.934,17.58,19.9687,9.6273,7.1568,4.9838,9.6853,4.5924,-0.0415,42.3358,0.0052,2.564,586.6667,23.5885,8539.3801,2.3331,5.8594,88.3282,85.1197,,152.3964,양품
22.8809,-0.0037,111.9454,0.0418,-5460.5,70.0889,2.194,0.0473,15.81,76.4608,5.6503,0.0897,1.021,314.963,2.031,8.7599,0.0817,4.5452,0.7145,17.1191,0.5527,2677.75,15.84,10.6428,4.1376,3.3665,1004.407,0.0,2.1222,0.9238,13.79,15.155,12.6155,4.2375,3.133,5.2902,4.6188,-0.0179,21.8086,0.0044,2.559,331.0345,23.0468,8617.3601,1.6657,5.3844,86.838,85.794,14.1737,145.3636,양품
2.5209,-0.0055,101.1287,0.0168,-1368.75,63.4,400.0,-0.1419,15.82,1307.5,5.1458,1.4795,0.9933,2737.5,0.4425,8.7487,0.0122,5.01,0.7304,37.4791,0.5598,653.75,15.85,5.7689,2.5237,2.2493,1004.0281,0.065,0.4185,0.9342,26.55,25.8221,33.7264,15.5496,4.9593,4.3093,4.6082,-0.0209,542.2647,0.0092,2.598,0.0,46.2635,8249.76,3.4954,5.4865,88.2425,84.0432,11.7924,156.8709,불량
15.9527,-0.0101,31.6049,0.0397,-4490.5,63.6,134.0533,-0.615,15.71,1560.1131,6.4035,1.5125,1.05,3234.6965,1.3438,9.1784,0.0796,5.8773,0.7382,24.0473,0.577,2320.25,15.7,6.3504,4.4025,4.2144,1004.4368,0.0,0.6519,0.929,13.73,40.1977,7.4773,8.8195,2.4392,3.614,4.5775,-0.0771,38.1126,0.0051,2.529,0.0,30.4154,8722.96,1.7173,4.0857,88.3282,85.1197,26.7783,148.3109,불량
-1.6545,-0.0066,80.0,0.0388,-5433.25,66.7222,1.2248,0.1892,15.72,157.2819,5.5012,0.0441,0.8467,355.3237,2.0187,9.7997,0.0119,5.0184,0.8482,21.6545,0.5337,2727.25,15.77,,3.7469,5.2834,1008.3844,0.0,,0.9342,16.31,23.5982,15.9918,7.7944,4.8488,6.5713,4.6082,-0.0405,314.8901,0.0049,2.855,350.0,29.9145,9395.09,1.7462,5.5417,87.5241,84.9052,26.4033,150.35,양품
6.7391,-0.0038,102.6316,0.0392,-5493.75,68.0222,1.3803,0.0,15.68,190.7658,6.0092,0.0496,0.8703,240.8213,1.9828,10.6376,0.0803,6.3091,0.8485,33.2609,0.6409,2597.25,15.75,8.1696,4.5573,4.173,1006.1533,0.0,1.4828,0.93,21.67,10.6601,20.591,12.9861,4.6895,6.9887,4.6061,-0.0542,121.0846,0.0041,2.837,822.2222,39.587,9001.48,2.5091,6.1323,87.5105,84.1874,29.6115,156.1082,양품
13.8118,-0.0033,218.1818,0.0501,-2597.0,63.9778,201.2587,0.0473,15.73,1713.1426,4.3153,1.6972,0.9034,3007.6466,0.891,8.7588,0.0713,3.8246,0.8434,26.1882,0.5746,1474.25,15.71,35.3366,4.0639,10.2455,1006.1589,0.0,0.6105,0.934,19.73,28.6321,20.21,4.5435,2.755,4.9417,4.6613,-0.1205,93.1087,0.0055,2.83,284.6154,36.5543,8723.97,3.8408,5.6049,88.3548,85.6039,31.9154,134.9736,양품
18.3209,-0.0057,66.5208,0.0502,-5507.5,68.0,1.4767,0.0473,15.73,123.2027,5.115,0.0475,0.9034,293.2547,1.9905,8.7599,0.057,4.3162,0.8434,21.6791,0.5746,2658.25,15.71,17.2276,2.0588,11.4142,1006.1589,0.0,2.5656,0.9291,11.61,28.3387,26.1263,7.5116,2.7145,2.2849,4.6615,-0.128,20.4684,0.0039,2.83,372.6708,29.9815,8307.91,1.1841,4.4514,86.838,85.794,19.4405,142.2373,불량
16.4582,-0.0057,87.7193,0.0439,-5667.5,63.5778,2.2554,0.3311,15.76,245.6262,5.2632,0.066,0.9365,583.7548,2.012,9.2405,0.0646,4.8093,0.8088,23.5418,0.6002,2458.25,15.78,3.5682,4.5613,11.4445,1003.7344,0.0,2.0804,0.9342,19.75,47.4023,19.6637,7.7593,4.9798,4.9435,4.6082,-0.0695,26.0053,0.0049,2.799,0.0,32.3378,8999.3699,1.2412,5.2422,88.2207,85.8965,14.0343,147.87,양품
9.05,-0.0057,74.7826,0.0193,-5501.75,68.1222,2.8564,0.0,15.78,353.7272,4.4627,0.0999,1.21,270.7513,2.0062,8.7495,0.0049,3.7792,0.7332,30.95,0.5619,2698.25,15.84,29.547,4.4038,14.1603,1004.2077,0.0,1.6967,0.9318,6.73,39.6861,30.5082,10.0731,2.3932,6.364,4.6463,-0.0378,49.6133,0.0104,2.642,843.2432,39.683,8999.1098,1.4645,3.084,86.7325,84.3585,9.895,144.72,불량
18.8309,-0.0064,54.5809,0.0191,-5382.5,67.8444,4.3579,0.0,15.83,188.7441,5.9995,0.1367,0.9649,428.5545,2.01,8.7495,0.0248,4.4994,0.7608,21.1691,0.5668,2614.5,15.88,4.7792,2.9479,9.973,1001.7862,0.0,,0.9323,14.53,19.72,23.5618,6.2039,3.0281,3.4336,4.6206,-0.0304,32.2873,0.0054,2.713,0.0,29.5773,9039.1398,1.9212,4.9852,86.7325,84.3585,13.0412,143.2891,양품
18.2809,-0.0053,89.9297,0.0125,-5659.25,65.1667,3.0133,0.0,15.83,217.4849,4.5431,0.1002,0.9649,74.5537,2.0077,8.6324,0.0264,4.1117,0.7608,21.7191,0.5668,2597.5,15.88,5.8481,3.6829,15.9505,1001.7862,0.0,1.7562,0.9269,9.52,37.0154,22.6964,5.4215,2.476,4.5369,4.6686,-0.0254,18.0516,0.0081,2.713,0.0,29.8969,8733.9801,1.1285,4.0792,87.0354,85.0856,11.9501,143.7109,양품
19.8,-0.0074,53.6913,0.0137,-5349.0,61.6222,2.7784,0.0,15.83,204.0147,5.3492,0.0797,0.9649,247.8266,1.9663,9.2658,0.0193,4.3512,0.7608,20.2,0.5668,2655.0,15.88,9.8296,6.6534,17.1168,1001.7862,0.0,1.471,0.9326,20.42,24.4775,19.4236,6.2822,3.3227,7.0096,4.6879,-0.0311,35.4545,0.005,2.713,0.0,28.6955,8729.22,2.0921,4.5705,88.2109,83.8746,21.3906,150.9355,양품
11.6818,-0.007,68.8172,0.0623,-5597.0,65.6333,1.104,0.0,15.83,151.5355,4.3109,0.0329,0.9649,234.3174,1.9752,8.8033,0.0964,4.0625,0.7608,28.3182,0.5668,2582.5,15.88,5.3732,5.9421,17.2065,1001.7862,0.0,1.4027,0.9329,18.45,23.592,20.44,4.9918,2.9578,6.6665,4.6531,-0.0147,127.8054,0.0066,2.713,0.0,38.8044,8654.6899,3.9486,5.9071,88.2847,83.9737,11.5117,137.1027,양품
22.4345,-0.0054,102.3256,0.0431,-5440.5,68.3444,2.6949,0.0,15.83,63.1684,4.9353,0.1016,0.9649,349.419,2.0045,8.7599,0.0958,3.8448,0.7608,17.5655,0.5668,2584.25,15.88,20.7724,3.0727,10.158,1001.7862,0.0,1.2588,0.9238,15.6,19.7188,16.2955,5.24,2.9902,6.0666,4.6188,-0.0605,10.6532,0.0055,2.713,0.0,25.4333,8923.6199,0.6846,4.9657,86.838,85.794,10.0219,146.3745,양품
17.1627,-0.007,54.5781,0.0111,-5614.25,68.3,2.9104,0.0,15.83,271.4934,4.6734,0.1101,0.9649,312.2738,1.9745,9.6272,0.0089,4.2372,0.7608,22.8373,0.5668,2771.0,15.88,10.5773,2.6354,12.655,1001.7862,0.0,2.9289,0.9269,10.41,27.7488,15.9563,6.3911,2.3945,6.3071,4.6686,-0.0696,22.8985,0.0061,2.713,562.963,28.6681,8664.4001,1.0663,5.2305,87.0383,85.324,25.5555,146.6591,양품
25.4573,-0.0046,111.4754,0.0369,-5534.5,70.7667,2.2744,-0.3311,15.74,101.9914,4.7397,0.0693,1.031,132.9097,2.018,8.7599,0.048,4.4157,0.7025,14.5427,0.6741,2629.25,15.76,9.4224,3.5327,5.9519,1001.2992,0.0,1.1382,0.9238,19.5,18.5397,8.9481,6.1553,3.1645,12.1942,4.6188,-0.0822,16.9303,0.0048,3.198,426.6667,20.874,8651.4101,1.619,5.0655,86.838,85.794,26.1674,145.7255,양품
20.5509,-0.0031,174.8988,0.0178,-2649.25,63.3444,200.6154,0.0473,15.83,1713.3521,4.9899,1.6888,0.9933,3075.2411,0.8882,8.7487,0.0041,4.2929,0.7509,19.4491,0.6314,1461.25,15.83,11.3996,2.5259,7.3859,1006.4114,0.0,1.1885,0.9238,13.24,14.507,18.3472,7.2089,2.8328,4.0288,4.6188,-0.0346,18.2474,0.0047,2.914,221.3836,24.9395,9008.5601,1.4111,3.9223,88.2425,84.0432,,142.9691,양품
18.6827,-0.0078,51.4469,0.0475,-5554.25,65.4667,2.285,-0.3311,15.74,176.3016,5.7303,0.0722,1.031,134.8292,2.021,8.8388,0.1013,5.4793,0.7025,21.3173,0.6741,2624.75,15.76,8.5537,3.5132,4.5654,1001.2992,0.0,1.6482,0.9342,19.73,24.9208,17.0272,10.1134,4.6609,7.4078,4.6082,-0.077,27.405,0.0089,3.198,0.0,28.9468,8404.05,1.641,5.8006,85.1414,84.7166,26.9849,151.3264,양품
25.4427,-0.0055,76.0181,0.0227,-6566.0,65.2889,2.8582,0.8042,15.87,280.7805,4.0636,0.0603,0.7947,295.1305,1.8762,9.094,-0.0015,3.0551,0.8376,14.5573,0.4261,2975.5,15.91,48.1025,5.3608,4.0799,1007.4191,0.0,,0.933,14.79,21.8561,15.0236,5.0228,2.2758,6.2376,4.7644,-0.056,22.0495,0.0079,2.951,0.0,22.6504,9031.82,1.9468,3.2439,88.1608,85.2575,40.0618,149.7364,양품
17.6373,-0.0063,65.3386,0.0232,-5613.75,64.8111,2.4668,0.0473,15.83,1823.7921,5.2115,0.084,0.9933,159.8653,1.99,8.7588,0.0071,4.1518,0.7509,22.3627,0.6314,3418.5,15.83,37.8594,7.0975,8.3864,1006.4114,0.0,1.326,0.9291,10.46,23.817,21.8491,8.7825,2.7549,5.0493,4.6615,-0.0441,18.8238,0.007,2.914,0.0,31.3539,9300.7701,1.1834,6.0444,88.3548,85.6039,3.2504,148.1391,양품
24.3509,-0.005,90.0,0.021,-6546.5,64.6444,4.0847,0.8042,15.87,268.8159,4.4431,0.09,0.7947,218.4651,1.8822,9.094,0.0428,4.8614,0.8376,15.6491,0.4261,3058.0,15.91,36.8888,4.7955,3.1509,1007.4191,0.0,1.3355,0.933,9.16,32.9369,14.2318,6.3593,2.1318,5.3992,4.7644,-0.0479,67.3075,0.0054,2.951,0.0,23.1757,8952.31,4.2174,5.0844,88.1608,85.2575,12.9919,147.6145,양품
12.0627,-0.0071,79.292,0.0286,-5652.0,64.6222,3.2971,0.8042,15.87,347.9132,3.8954,0.1046,0.7947,204.1258,1.9457,9.1784,0.0121,3.5802,0.8376,27.9373,0.4261,2711.25,15.91,9.6194,3.7139,3.4345,1007.4191,0.0,1.3441,0.9329,22.53,24.679,16.6609,5.7722,3.0558,5.309,4.6531,-0.039,128.4121,0.0074,2.951,0.0,38.0327,9269.57,4.4704,6.1276,88.3282,85.1197,22.0523,140.8936,양품
9.5227,-0.0053,54.8463,0.0168,-6656.75,60.9222,1.5633,0.0473,15.83,378.7572,3.9957,0.0216,0.9933,1143.1321,1.7797,9.1585,0.0307,3.7486,0.7509,30.4773,0.6314,2883.5,15.83,34.0222,5.745,9.0188,1006.4114,0.0,2.0007,0.934,16.41,16.6625,21.0827,5.6422,2.7372,6.3951,4.6613,-0.0394,47.5705,0.009,2.914,0.0,40.9448,8401.17,1.6118,6.9582,86.279,84.6216,15.2685,138.7,양품
22.9245,-0.0061,98.3607,0.0403,-5681.5,67.5333,1.2934,-0.3311,15.74,75.82,4.746,0.0407,1.031,261.0038,1.9998,8.7495,0.0603,4.2264,0.7025,17.0755,0.6741,2670.0,15.76,20.7457,2.8134,12.9025,1001.2992,0.0,1.8712,0.9238,11.72,12.986,10.5321,8.5027,3.1149,6.6984,4.6188,-0.0816,18.6263,0.0057,3.198,896.9697,22.9914,8557.4501,1.1386,4.1859,86.7325,84.3585,,149.4391,양품
9.3336,-0.0092,39.2906,0.0153,-5537.5,64.0,2.524,0.8042,15.87,400.6599,4.49,0.077,0.7947,143.9873,1.9648,9.1784,0.0397,4.1281,0.8376,30.6664,0.4261,2483.5,15.91,38.3683,4.2187,10.6604,1007.4191,0.0,2.4299,0.9329,17.57,24.2753,19.9972,7.3866,2.7364,8.5107,4.6531,-0.0289,182.0299,0.0041,2.951,0.0,41.5043,8400.7099,4.9906,4.1332,88.3282,85.1197,9.9519,141.4691,양품
12.5391,-0.0071,56.6372,0.0395,-5349.25,68.5444,3.8403,-0.4731,15.83,40.3185,4.3171,0.1261,1.05,185.1709,2.0063,10.6376,0.0601,4.0782,0.7489,27.4609,0.6294,2536.75,15.9,12.8495,3.3555,5.132,1006.1613,0.0,0.4336,0.934,19.08,23.8886,13.7445,4.0934,2.7835,9.0303,4.6613,-0.0733,111.9698,0.0067,2.692,394.3662,37.4506,9047.98,3.8986,6.0007,87.5105,84.1874,13.4117,143.6273,양품
12.4309,-0.0063,68.6627,0.0147,-5495.75,62.8333,1.7283,0.0,15.78,187.2011,5.3995,0.0576,1.21,188.5831,1.9688,9.2658,0.0116,5.2468,0.7332,27.5691,0.5619,2703.75,15.84,40.704,7.6393,4.7482,1004.2077,0.0,1.8161,0.93,22.69,25.8126,22.91,9.2721,4.5357,10.2688,4.6061,-0.0783,60.3335,0.005,2.642,869.5652,37.4995,9054.92,2.4745,6.0343,88.2109,83.8746,29.6955,155.6164,불량
28.6355,-0.0053,68.2464,0.0188,-6518.25,67.5222,2.4697,-0.4731,15.83,263.1862,5.2164,0.0535,1.05,216.6631,1.8967,8.6667,0.0215,4.0081,0.7489,11.3645,0.6294,3073.5,15.9,13.758,3.7025,7.5957,1006.1613,0.0,2.8625,0.933,17.17,32.6037,10.9873,3.1065,2.2703,2.6817,4.7644,-0.0338,25.5278,0.0075,2.692,608.6957,18.6261,8545.2799,2.1606,3.8304,86.9255,85.4579,27.8484,147.6645,양품
8.6927,-0.006,85.5346,0.0436,-4556.0,62.6556,135.2505,0.0473,15.83,1522.3693,4.1082,1.4613,0.9933,3277.3157,1.3362,9.1784,0.0615,3.4169,0.7509,31.3073,0.6314,2259.25,15.83,9.5049,3.8305,8.0833,1006.4114,0.0,1.3239,0.9329,14.89,38.0561,22.3246,6.3465,2.9116,3.0731,4.6531,-0.0624,68.333,0.0056,2.914,833.3333,42.1115,8677.0401,1.6166,6.0446,88.3282,85.1197,,141.2273,양품
-5.3055,-0.0054,46.62,0.0173,-5432.5,64.1667,1.8486,-0.4731,15.83,111.4839,5.2837,0.0557,1.05,237.9447,2.0345,8.9336,-0.0077,4.4635,0.7489,25.3055,0.6294,2674.0,15.9,,3.5844,2.908,1006.1613,0.0,1.8423,0.9318,8.71,33.7328,22.4155,9.9812,2.7354,3.6862,4.6463,0.0146,87.0802,0.0054,2.692,443.0769,31.4125,9369.24,1.2551,3.8368,86.8595,84.3324,,145.4055,양품
-8.7491,-0.0066,30.4762,0.0205,-5677.75,66.6889,2.6454,-0.4731,15.83,155.59,4.8942,0.0834,1.05,310.3464,1.9985,8.755,-0.0066,3.4003,0.7489,28.7491,0.6294,2791.75,15.9,,2.8491,12.4225,1006.1613,0.0,1.9149,0.9318,12.45,23.1079,27.9609,7.1093,2.3755,5.0449,4.6463,0.0138,104.6966,0.0066,2.692,0.0,35.3973,8594.4,2.607,4.113,86.5867,84.8723,10.5839,147.8709,양품
26.6582,-0.004,62.6959,0.0429,-6174.5,68.9222,2.466,0.0,15.74,322.0445,5.2537,0.0584,0.9082,787.0352,1.881,8.7947,0.0704,5.3581,0.771,13.3418,0.5489,2919.0,15.78,28.9487,5.0782,4.0536,1001.0291,0.0,1.68,0.9329,5.07,36.5559,9.4782,12.0556,1.1182,4.8666,4.6792,-0.0849,35.1112,0.0069,2.66,688.3721,17.0797,8488.5099,2.5621,4.0773,87.1254,84.8178,18.8467,142.6036,양품
28.7064,-0.0047,77.2118,0.0466,-5367.75,68.2222,1.2189,0.0,15.74,50.1622,6.8114,0.0444,0.9082,131.0328,2.0093,8.7947,0.0614,6.288,0.771,11.2936,0.5489,2560.25,15.78,76.0012,3.3713,4.7155,1001.0291,0.0,2.2931,0.9329,4.94,62.6301,5.8827,12.2571,0.7975,3.7282,4.6792,-0.0083,19.1247,0.0046,2.66,0.0,15.0708,8945.4,1.6273,4.1479,87.1254,84.8178,,143.2327,양품
-8.2255,-0.0053,76.815,0.0138,-5393.25,66.0889,1.3022,,,257.5285,4.7156,0.0444,,218.977,1.9872,8.8249,0.0035,3.6677,,28.2255,,2662.25,,,2.7236,11.7405,,0.0,1.7451,0.9318,7.12,35.7201,29.4,11.9746,2.5398,5.2293,4.6463,0.0318,71.2423,0.0047,,0.0,37.532,8929.2,1.9896,3.6982,86.8889,85.6591,18.4387,144.9518,양품
28.1191,-0.0049,122.7621,0.0455,-5594.25,61.2556,2.0608,0.0,15.74,202.3512,5.2147,0.0462,0.9082,251.8152,1.8807,9.3851,0.0533,4.8994,0.771,11.8809,0.5489,2949.0,15.78,32.9193,4.8975,4.7764,1001.0291,0.0,1.4165,0.9337,7.13,36.819,13.0754,12.9399,0.7439,3.5796,4.6183,-0.088,19.3463,0.0048,2.66,0.0,18.6476,9136.34,1.9083,5.7148,86.2213,85.4507,23.416,141.3555,양품
8.6673,-0.0071,76.5957,0.0195,-2665.5,67.0222,205.2811,-0.3311,15.74,1760.2485,4.6593,1.7832,1.031,3092.805,0.8912,8.6942,-0.0188,4.0959,0.7025,11.3327,0.6741,1485.75,15.76,,2.3873,4.6731,1001.2992,0.0,1.9675,0.9326,15.91,24.4135,10.7382,5.1356,3.1101,3.5482,4.6879,-0.0201,33.2284,0.0075,3.198,470.5882,18.5853,9327.4499,0.8654,4.704,86.8448,85.0716,24.9979,146.5536,양품
3.8509,-0.0061,99.389,0.0189,-5527.0,60.9111,2.6956,0.0473,15.83,113.0262,5.469,0.0805,0.9933,261.3899,1.984,9.1502,0.0065,5.2882,0.7509,16.1491,0.6314,2560.25,15.83,,5.9103,8.1787,1006.4114,0.0,1.8542,0.9342,17.45,32.3024,16.4146,8.5949,4.8441,3.3876,4.6082,0.0293,265.9112,0.0044,2.914,0.0,21.2791,8172.39,2.7903,5.8729,88.2074,85.6626,25.1366,149.0727,양품
-15.1964,-0.0063,87.3016,0.0401,-4695.25,65.2,134.6445,,,1424.5622,4.2296,1.6276,,3308.1092,1.3355,8.8388,-0.0265,4.3947,,35.1964,,2105.0,,,3.0675,9.4702,,0.0,,0.9326,13.22,23.9011,27.869,8.1614,2.541,2.1475,4.7045,0.0556,64.5549,0.0087,,201.5748,38.7128,8734.73,2.9081,3.9366,85.1414,84.7166,26.4531,155.9973,양품
-6.4836,-0.0054,115.3488,0.0106,-5491.5,64.8,1.5027,0.7569,15.68,195.6672,4.1415,0.054,0.894,307.0814,1.9898,8.6942,-0.0316,3.1922,0.786,26.4836,0.594,2578.5,15.75,,5.7099,3.8361,1009.6011,0.0,,,7.29,35.8117,26.6791,13.5601,2.5654,4.0269,,-0.0136,102.8744,0.007,2.746,0.0,34.5138,9393.38,2.2382,4.1971,86.8448,85.0716,9.9956,147.5091,양품
-11.2182,-0.0058,65.2361,0.0106,-5463.25,65.3,1.1027,,,161.5488,4.2605,0.0376,,289.5748,2.0063,9.7997,0.0174,3.5647,,31.2182,,2652.0,,,4.7473,13.4292,,0.0,,0.9318,9.5,43.9785,31.3127,8.7713,2.3478,4.1015,4.6463,0.0249,69.6191,0.0079,,0.0,39.6995,9001.7399,2.5358,2.9782,87.5241,84.9052,16.7745,147.7518,양품
11.5591,-0.0052,117.8744,0.0259,-2609.25,62.7556,201.1135,0.0473,15.83,1746.5985,4.1373,1.711,0.9933,3020.4584,0.8925,8.7588,0.0083,3.4174,0.7509,28.4409,0.6314,1505.5,15.83,9.838,5.0992,7.6212,1006.4114,0.0,2.2249,0.934,15.66,24.2959,13.7328,4.5481,2.8428,13.3252,4.6613,-0.0246,68.5174,0.0055,2.914,858.5366,39.2802,8887.5198,2.1534,6.4041,88.3548,85.6039,6.4671,147.4645,불량
28.4227,-0.005,116.5829,0.0432,-5497.75,67.1556,1.0283,0.0473,15.76,196.0466,5.2979,0.0319,1.026,78.6824,2.0083,8.7947,0.0893,4.7187,0.7388,11.5773,0.623,2598.75,15.79,64.1552,4.0205,15.4785,1000.9017,0.0,1.2891,0.9329,4.01,28.5726,7.38,9.0952,0.6948,6.5265,4.6792,-0.139,32.8258,0.0043,2.643,0.0,17.7542,8865.8101,2.6515,5.5114,87.1254,84.8178,,149.6982,양품
24.4727,-0.005,100.7557,0.0342,-5522.25,61.7444,3.1235,0.0473,15.76,201.6538,5.7258,0.0697,1.026,242.5385,1.87,9.3851,0.0544,5.6519,0.7388,15.5273,0.623,2935.25,15.79,21.1593,5.5066,14.0894,1000.9017,0.0,,0.9329,9.74,38.2679,3.3254,10.4369,0.8629,4.8236,4.6792,-0.1275,40.0037,0.0078,2.643,468.9655,19.7605,8972.6301,2.9291,5.2001,86.2213,85.4507,,152.3764,양품
5.1345,-0.006,103.3333,0.0342,-1502.75,60.5,400.0,0.0,15.74,1213.0,5.3251,1.511,0.9082,3005.5,0.4368,9.2007,0.0121,4.7298,0.771,34.8655,0.5489,606.5,15.78,92.0761,4.7934,10.179,1001.0291,0.0,1.5269,0.9238,30.17,9.4876,27.5963,17.2001,2.9114,3.1492,4.6188,-0.0808,401.204,0.0035,2.66,0.0,40.4495,9010.52,5.4961,4.8257,88.3312,85.0922,,150.8327,양품
24.8064,-0.0062,45.0704,0.0426,-5443.0,67.8111,1.02,0.0473,15.76,144.7999,7.6145,0.0315,1.026,157.6283,1.9935,8.7947,0.0915,6.659,0.7388,15.1936,0.623,2524.5,15.79,11.8498,3.3918,14.4227,1000.9017,0.0,1.5614,0.9329,3.57,46.3586,3.0204,9.9532,1.0401,7.1654,4.6792,-0.1347,42.9728,0.0056,2.643,0.0,19.4876,8624.16,3.064,4.0618,87.1254,84.8178,,149.8864,양품
27.6182,-0.0037,92.2034,0.0518,-5668.0,64.0,1.7957,0.1419,15.66,59.2565,4.9451,0.0405,0.9318,160.0125,1.853,9.3851,0.0534,4.3733,0.7454,12.3818,0.6207,2817.0,15.7,9.0197,4.6875,17.8597,995.2842,0.0,,0.9329,4.26,29.0011,7.4273,11.6262,0.9191,6.3688,4.6792,-0.0442,29.6182,0.0049,2.593,0.0,16.218,9292.8499,2.5224,5.4078,86.2213,85.4507,17.4419,142.1,양품
20.5864,-0.0069,70.6306,0.0428,-6274.75,66.2556,3.3483,0.1419,15.66,332.6584,4.4596,0.0763,0.9318,85.5117,1.8835,10.9634,0.0772,3.7462,0.7454,19.4136,0.6207,3010.25,15.7,36.4807,5.1316,18.8626,995.2842,0.0,1.3774,0.9326,14.48,20.419,18.47,6.9812,2.4337,4.7979,4.7045,-0.0481,20.499,0.0065,2.593,400.0,27.3648,8028.82,1.3302,4.6974,87.489,85.4138,34.9682,145.2709,양품
27.6655,-0.0051,101.4634,0.0389,-5609.5,61.7667,2.8822,0.0473,15.76,261.5754,5.2551,0.0643,1.026,226.7532,1.8678,9.3851,0.0916,4.7168,0.7388,12.3345,0.623,2934.5,15.79,10.0733,5.9903,15.0233,1000.9017,0.0,2.1401,0.9331,6.07,61.1564,14.18,11.7576,0.8405,3.9899,4.6677,-0.12,27.5072,0.0056,2.643,0.0,18.6255,8967.0801,2.4092,4.9827,86.2213,85.4507,,141.1055,양품
29.0264,-0.0056,42.5721,0.0385,-6487.25,65.7333,1.5282,0.7569,15.68,265.8276,4.6683,0.0356,0.894,138.3652,1.8753,9.094,0.0725,3.5348,0.786,10.9736,0.594,2943.5,15.75,13.5649,4.2596,12.9074,1009.6011,0.0,1.3381,0.9332,13.2,26.6598,8.2148,3.6042,2.4541,6.8027,4.7217,-0.1103,27.32,0.0085,2.746,0.0,18.2111,8246.59,2.378,4.3588,88.1608,85.2575,16.3114,146.8536,양품
27.7364,-0.0066,85.3333,0.0175,-6361.5,66.9778,3.5826,0.0,15.74,229.9993,3.9228,0.0814,0.9082,262.1558,1.8895,10.9634,0.0141,2.9782,0.771,12.2636,0.5489,2988.5,15.78,5.3696,5.2256,5.9532,1001.0291,0.0,1.4757,0.933,15.55,34.3099,11.4437,8.4532,2.4857,5.9742,4.7644,-0.0837,15.2868,0.0095,2.66,290.9091,19.7743,8974.06,1.3332,4.0071,87.489,85.4138,15.6303,145.9618,양품
24.8282,-0.0059,64.6809,0.0481,-6514.0,61.6444,4.9208,0.7569,15.68,331.9693,4.1939,0.1015,0.894,161.0756,1.882,9.1638,0.0706,3.885,0.786,15.1718,0.594,3037.75,15.75,5.4052,6.9755,13.4953,1009.6011,0.0,1.8925,0.932,20.52,40.8139,12.7836,3.5491,3.0759,5.0971,4.7112,-0.1051,26.9452,0.0084,2.746,760.0,20.2521,8242.48,1.9875,4.2702,88.4188,84.5407,19.0844,140.6673,양품
24.6118,-0.0064,73.0097,0.0431,-6541.25,65.4333,4.5916,0.7569,15.68,256.6663,3.7815,0.0967,0.894,235.0736,1.8858,9.094,0.0918,4.2609,0.786,15.3882,0.594,3022.75,15.75,10.0997,3.8207,3.636,1009.6011,0.0,1.858,0.933,16.04,23.6742,15.6664,8.2759,2.1044,2.9844,4.7644,-0.1082,19.3809,0.0087,2.746,0.0,22.1592,9013.3401,1.4501,4.7154,88.1608,85.2575,23.2934,147.7673,양품
27.7155,-0.0075,27.8607,0.038,-5147.25,62.9667,1.1212,0.7569,15.68,193.1638,4.2139,0.0332,0.894,547.3855,1.983,9.094,0.0488,4.0444,0.786,12.2845,0.594,2420.25,15.75,42.0901,5.5585,13.0316,1009.6011,0.0,1.6666,0.9326,16.17,26.8436,8.2381,3.6091,2.1206,10.2301,4.7045,-0.0916,24.4629,0.0076,2.746,461.5385,18.9827,8182.9,1.8705,3.8648,88.1608,85.2575,8.8252,152.1,양품
23.7864,-0.0068,49.8168,0.0447,-6485.5,63.6444,1.1615,0.0473,15.76,296.3376,4.8339,0.0292,1.026,188.0257,1.888,9.1638,0.0716,4.3231,0.7388,16.2136,0.623,3043.0,15.79,27.3449,5.4993,12.7841,1000.9017,0.0,1.1777,0.9343,15.9,35.2476,16.9794,4.2878,2.8022,4.8968,4.7233,-0.0988,32.0352,0.0048,2.643,387.5,21.1535,9061.3801,2.111,6.2646,88.4188,84.5407,,140.7055,양품
